tipo_producto,canal,precio,costo,margen,margen_pct,competencia,demanda,tendencia,estacionalidad,score_latente,exito,rating_conexion,comentario,sentiment_score,conexion_score,conexion_alta
digital,marketplace,235.16,151.69,83.47,35.49,9,12,38,media,9.78,0,4,No conecté con este producto,-0.5,23.5,0
fisico,ecommerce,75.97,43.46,32.51,42.79,4,87,51,alta,57.38,1,10,Me identifico con la marca,0.5,82.5,1
servicio,presencial,207.23,95.87,111.36,53.74,1,21,55,media,33.3,0,1,No conecté con este producto,-0.5,6.5,0
fisico,tienda_de_conveniencia,83.76,49.53,34.23,40.87,2,11,68,alta,34.95,0,6,No conecté con este producto,-0.5,39.5,0
servicio,online,197.87,119.39,78.48,39.66,5,52,70,media,36.41,0,5,Probablemente no lo volvería a usar,0.0,42.0,0
fisico,super,90.49,53.94,36.55,40.39,9,95,89,alta,53.76,1,7,Me encanta este producto,0.5,61.5,1
servicio,presencial,71.63,46.46,25.17,35.14,4,71,79,baja,56.1,1,10,Se siente muy bien usarlo,0.5,84.5,1
digital,app_store,142.6,93.86,48.74,34.18,9,23,46,baja,15.01,0,5,No me sentí identificado,-0.5,30.5,0
servicio,online,285.88,133.48,152.4,53.31,9,16,31,media,6.12,0,5,La experiencia no fue lo que esperaba,-0.5,34.5,0
servicio,hibrido,137.74,84.28,53.46,38.81,7,23,50,alta,23.81,0,1,No conecté con este producto,-0.5,6.5,0
fisico,retail,64.26,44.28,19.98,31.09,9,57,90,baja,44.98,1,8,Me identifico con la marca,0.5,68.5,1
fisico,tienda_de_conveniencia,87.67,36.04,51.63,58.89,4,56,95,media,59.85,1,7,La experiencia fue muy positiva,0.5,61.5,1
digital,marketplace,101.09,43.43,57.66,57.04,2,87,73,alta,56.48,1,10,Me identifico con la marca,0.5,80.5,1
servicio,hibrido,124.39,49.91,74.48,59.88,3,61,100,alta,71.65,1,7,Se siente muy bien usarlo,0.5,63.5,1
fisico,tienda_de_conveniencia,89.0,53.63,35.37,39.74,10,63,93,media,49.64,1,9,La experiencia fue muy positiva,0.5,75.5,1
fisico,ecommerce,81.82,48.44,33.38,40.8,7,50,79,media,45.49,1,9,Me identifico con la marca,0.5,75.5,1
servicio,hibrido,246.87,166.98,79.89,32.36,4,62,67,baja,35.51,0,1,La experiencia no fue lo que esperaba,-0.5,6.5,0
servicio,online,149.41,78.83,70.58,47.24,1,10,23,baja,30.69,0,4,No me sentí identificado,-0.5,27.5,0
digital,app_store,177.2,73.5,103.7,58.52,3,17,30,baja,22.43,0,5,No me convence del todo,-0.5,30.5,0
fisico,tienda_de_conveniencia,61.29,36.88,24.41,39.83,7,18,39,media,37.17,0,6,Probablemente no lo volvería a usar,0.0,47.0,0
servicio,online,201.14,128.57,72.57,36.08,4,83,83,baja,55.76,1,8,Lo volvería a elegir,0.5,70.5,1
digital,app_store,194.38,130.29,64.09,32.97,10,74,73,media,32.74,0,5,No conecté con este producto,-0.5,30.5,0
servicio,online,233.45,109.09,124.36,53.27,10,49,40,alta,26.02,0,1,No me convence del todo,-0.5,6.5,0
servicio,presencial,207.19,106.18,101.01,48.75,3,66,32,media,37.56,0,3,No conecté con este producto,-0.5,20.5,0
digital,web_saas,189.26,119.13,70.13,37.05,3,68,56,alta,44.74,1,7,Lo volvería a elegir,0.5,59.5,0
servicio,online,197.63,112.59,85.04,43.03,6,42,21,baja,16.37,0,2,La experiencia no fue lo que esperaba,-0.5,13.5,0
fisico,ecommerce,60.1,31.37,28.73,47.8,9,19,79,media,45.42,1,9,Me identifico con la marca,0.5,75.5,1
digital,app_store,181.77,79.84,101.93,56.08,8,16,78,alta,29.9,0,3,No conecté con este producto,-0.5,16.5,0
digital,app_store,79.47,44.04,35.43,44.58,9,97,54,alta,47.15,1,10,Lo volvería a elegir,0.5,80.5,1
servicio,presencial,97.51,63.31,34.2,35.07,3,42,75,alta,39.73,0,4,No conecté con este producto,-0.5,27.5,0
digital,app_store,202.01,121.45,80.56,39.88,10,78,68,alta,35.27,0,2,No conecté con este producto,-0.5,9.5,0
servicio,hibrido,129.55,81.12,48.43,37.38,3,56,99,media,47.6,1,7,Me identifico con la marca,0.5,63.5,1
digital,app_store,163.38,72.38,91.0,55.7,6,39,31,media,23.59,0,6,No me sentí identificado,-0.5,37.5,0
digital,web_saas,206.55,126.04,80.51,38.98,8,13,53,media,22.93,0,3,No me sentí identificado,-0.5,16.5,0
servicio,presencial,253.44,104.54,148.9,58.75,1,14,55,media,25.94,0,2,No conecté con este producto,-0.5,13.5,0
servicio,hibrido,269.33,148.56,120.77,44.84,1,87,42,media,38.27,0,1,No conecté con este producto,-0.5,6.5,0
digital,web_saas,197.56,117.93,79.63,40.31,10,66,67,media,33.41,0,5,Probablemente no lo volvería a usar,0.0,38.0,0
servicio,presencial,266.92,112.84,154.08,57.73,10,64,81,baja,34.41,0,3,Probablemente no lo volvería a usar,0.0,28.0,0
fisico,tienda_de_conveniencia,90.57,40.51,50.06,55.27,10,29,25,alta,29.43,0,3,No conecté con este producto,-0.5,18.5,0
servicio,presencial,161.26,89.04,72.22,44.78,3,25,32,media,28.19,0,2,Probablemente no lo volvería a usar,0.0,21.0,0
servicio,presencial,225.43,123.52,101.91,45.21,6,89,82,media,46.23,1,7,Se siente muy bien usarlo,0.5,63.5,1
fisico,retail,52.43,30.85,21.58,41.16,3,12,20,alta,25.62,0,6,No me sentí identificado,-0.5,39.5,0
servicio,presencial,156.4,106.07,50.33,32.18,10,85,52,baja,38.66,0,6,No me sentí identificado,-0.5,41.5,0
fisico,ecommerce,74.99,33.2,41.79,55.73,6,94,67,baja,58.8,1,8,Me encanta este producto,0.5,68.5,1
servicio,presencial,176.55,113.48,63.07,35.72,4,72,82,alta,52.86,1,9,Se siente muy bien usarlo,0.5,77.5,1
digital,marketplace,147.77,62.97,84.8,57.39,5,82,51,alta,48.91,1,10,Me identifico con la marca,0.5,80.5,1
fisico,ecommerce,62.34,28.05,34.29,55.0,1,22,98,alta,61.76,1,8,Me encanta este producto,0.5,68.5,1
servicio,online,182.39,88.41,93.98,51.53,3,84,59,media,47.75,1,9,Lo volvería a elegir,0.5,77.5,1
fisico,ecommerce,97.62,56.0,41.62,42.63,1,100,27,media,53.45,1,8,Se siente muy bien usarlo,0.5,68.5,1
digital,marketplace,57.5,38.13,19.37,33.69,1,20,44,media,36.76,0,6,No me sentí identificado,-0.5,37.5,0
fisico,ecommerce,95.05,65.32,29.73,31.28,8,45,100,alta,53.27,1,7,La experiencia fue muy positiva,0.5,61.5,1
digital,app_store,154.79,71.91,82.88,53.54,2,95,23,baja,46.53,1,10,La experiencia fue muy positiva,0.5,80.5,1
servicio,hibrido,314.95,178.47,136.48,43.33,8,85,53,media,21.77,0,3,Probablemente no lo volvería a usar,0.0,28.0,0
digital,marketplace,122.96,72.93,50.03,40.69,10,74,82,media,43.39,1,10,Me encanta este producto,0.5,80.5,1
fisico,tienda_de_conveniencia,86.66,48.86,37.8,43.62,9,67,83,baja,35.89,0,4,Probablemente no lo volvería a usar,0.0,33.0,0
servicio,presencial,319.37,161.8,157.57,49.34,4,78,41,media,19.2,0,4,No me sentí identificado,-0.5,27.5,0
servicio,presencial,182.21,95.25,86.96,47.73,6,89,51,alta,43.47,1,9,La experiencia fue muy positiva,0.5,77.5,1
servicio,online,155.77,79.28,76.49,49.1,10,28,40,alta,27.93,0,6,No me convence del todo,-0.5,41.5,0
digital,web_saas,119.84,73.18,46.66,38.94,4,86,35,media,57.0,1,8,La experiencia fue muy positiva,0.5,66.5,1
servicio,hibrido,169.76,78.73,91.03,53.62,1,86,26,media,34.54,0,1,No me sentí identificado,-0.5,6.5,0
digital,app_store,197.12,92.29,104.83,53.18,8,19,54,alta,18.13,0,2,Probablemente no lo volvería a usar,0.0,17.0,0
digital,web_saas,213.22,123.15,90.07,42.24,3,82,71,media,40.33,0,3,No me sentí identificado,-0.5,16.5,0
digital,app_store,145.63,101.37,44.26,30.39,8,52,91,media,34.99,0,5,No conecté con este producto,-0.5,30.5,0
servicio,presencial,234.1,151.88,82.22,35.12,6,68,39,media,28.14,0,2,La experiencia no fue lo que esperaba,-0.5,13.5,0
fisico,retail,130.97,83.78,47.19,36.03,5,81,30,alta,37.93,0,3,No me sentí identificado,-0.5,18.5,0
servicio,presencial,202.76,107.29,95.47,47.09,1,94,55,media,39.56,0,6,No me convence del todo,-0.5,41.5,0
servicio,presencial,110.45,47.74,62.71,56.78,6,23,96,media,41.53,0,3,Probablemente no lo volvería a usar,0.0,28.0,0
servicio,online,270.65,160.76,109.89,40.6,9,95,58,media,27.45,0,6,La experiencia no fue lo que esperaba,-0.5,41.5,0
servicio,presencial,129.8,83.82,45.98,35.42,3,96,93,media,60.0,1,9,La experiencia fue muy positiva,0.5,77.5,1
digital,web_saas,191.49,132.6,58.89,30.75,3,67,70,alta,38.99,0,1,Probablemente no lo volvería a usar,0.0,10.0,0
fisico,super,84.48,53.75,30.73,36.38,1,47,45,alta,42.99,1,10,Lo volvería a elegir,0.5,82.5,1
servicio,online,273.0,122.91,150.09,54.98,3,52,28,media,22.18,0,2,La experiencia no fue lo que esperaba,-0.5,13.5,0
servicio,online,155.64,100.57,55.07,35.38,2,13,29,alta,30.39,0,3,No me sentí identificado,-0.5,20.5,0
digital,web_saas,255.71,145.94,109.77,42.93,10,34,98,alta,30.91,0,4,La experiencia no fue lo que esperaba,-0.5,23.5,0
digital,app_store,143.66,62.25,81.41,56.67,9,36,55,baja,30.24,0,2,No me convence del todo,-0.5,9.5,0
digital,app_store,150.08,86.96,63.12,42.06,6,29,37,baja,25.1,0,2,Probablemente no lo volvería a usar,0.0,17.0,0
fisico,ecommerce,81.76,49.76,32.0,39.14,9,57,21,alta,26.79,0,3,No conecté con este producto,-0.5,18.5,0
digital,marketplace,78.16,49.03,29.13,37.27,4,39,58,alta,45.32,1,10,Me encanta este producto,0.5,80.5,1
fisico,ecommerce,71.87,41.04,30.83,42.9,5,68,48,media,47.33,1,9,La experiencia fue muy positiva,0.5,75.5,1
servicio,presencial,134.08,78.89,55.19,41.16,1,20,30,alta,32.24,0,2,Probablemente no lo volvería a usar,0.0,21.0,0
digital,marketplace,148.85,100.34,48.51,32.59,10,14,50,media,22.15,0,1,La experiencia no fue lo que esperaba,-0.5,2.5,0
servicio,hibrido,234.29,124.92,109.37,46.68,1,46,65,media,19.92,0,2,No me sentí identificado,-0.5,13.5,0
servicio,hibrido,158.49,83.0,75.49,47.63,2,16,52,media,23.7,0,6,No me convence del todo,-0.5,41.5,0
servicio,online,155.3,67.02,88.28,56.84,1,30,35,baja,28.3,0,5,No me sentí identificado,-0.5,34.5,0
servicio,hibrido,137.99,92.15,45.84,33.22,2,10,100,alta,36.58,0,1,La experiencia no fue lo que esperaba,-0.5,6.5,0
digital,web_saas,149.44,66.77,82.67,55.32,5,39,83,baja,47.98,1,10,La experiencia fue muy positiva,0.5,80.5,1
fisico,retail,59.61,30.88,28.73,48.2,6,99,92,alta,65.06,1,8,Se siente muy bien usarlo,0.5,68.5,1
digital,marketplace,183.49,122.78,60.71,33.09,7,78,98,baja,53.38,1,9,La experiencia fue muy positiva,0.5,73.5,1
digital,marketplace,190.38,130.89,59.49,31.25,9,50,45,media,34.11,0,6,No conecté con este producto,-0.5,37.5,0
digital,app_store,97.17,44.58,52.59,54.12,8,50,52,media,48.75,1,8,Me encanta este producto,0.5,66.5,1
servicio,hibrido,198.18,84.01,114.17,57.61,4,19,91,alta,31.44,0,6,Probablemente no lo volvería a usar,0.0,49.0,0
digital,marketplace,230.47,114.26,116.21,50.42,5,84,41,alta,33.21,0,2,No me sentí identificado,-0.5,9.5,0
servicio,hibrido,153.21,99.55,53.66,35.02,7,93,78,alta,52.65,1,9,La experiencia fue muy positiva,0.5,77.5,1
servicio,hibrido,154.41,74.36,80.05,51.84,2,95,38,media,45.04,1,7,Me encanta este producto,0.5,63.5,1
fisico,tienda_de_conveniencia,39.45,19.0,20.45,51.84,1,94,70,alta,64.43,1,7,Me encanta este producto,0.5,61.5,1
servicio,hibrido,148.56,73.03,75.53,50.84,10,13,68,baja,30.91,0,1,Probablemente no lo volvería a usar,0.0,14.0,0
servicio,online,257.97,157.43,100.54,38.97,10,91,80,media,42.99,1,10,Se siente muy bien usarlo,0.5,84.5,1
fisico,retail,87.13,44.27,42.86,49.19,10,20,64,media,31.05,0,6,La experiencia no fue lo que esperaba,-0.5,39.5,0
servicio,online,218.95,140.27,78.68,35.94,9,42,64,baja,26.25,0,6,No conecté con este producto,-0.5,41.5,0
digital,marketplace,142.38,63.45,78.93,55.44,9,15,64,baja,26.55,0,3,No conecté con este producto,-0.5,16.5,0
servicio,presencial,230.56,116.89,113.67,49.3,8,60,87,media,32.93,0,5,Probablemente no lo volvería a usar,0.0,42.0,0
digital,web_saas,56.58,37.28,19.3,34.11,10,72,93,media,47.59,1,9,Me identifico con la marca,0.5,73.5,1
servicio,presencial,202.53,105.56,96.97,47.88,1,64,90,alta,52.46,1,9,Me encanta este producto,0.5,77.5,1
servicio,online,330.56,206.41,124.15,37.56,1,46,26,alta,19.36,0,1,La experiencia no fue lo que esperaba,-0.5,6.5,0
digital,app_store,112.89,73.04,39.85,35.3,1,35,22,media,39.62,0,2,No me convence del todo,-0.5,9.5,0
fisico,ecommerce,48.98,28.59,20.39,41.63,8,15,24,media,27.79,0,2,No me convence del todo,-0.5,11.5,0
servicio,online,99.96,56.15,43.81,43.83,10,50,23,media,26.4,0,3,La experiencia no fue lo que esperaba,-0.5,20.5,0
servicio,presencial,216.21,126.64,89.57,41.43,2,11,68,media,25.73,0,3,No me convence del todo,-0.5,20.5,0
fisico,tienda_de_conveniencia,73.6,45.49,28.11,38.19,5,48,42,baja,40.22,0,2,No me sentí identificado,-0.5,11.5,0
fisico,tienda_de_conveniencia,44.35,30.91,13.44,30.3,3,56,79,media,59.59,1,9,Me encanta este producto,0.5,75.5,1
fisico,ecommerce,82.89,37.79,45.1,54.41,7,75,22,media,34.72,0,3,Probablemente no lo volvería a usar,0.0,26.0,0
servicio,presencial,191.57,121.49,70.08,36.58,9,93,88,alta,48.28,1,8,La experiencia fue muy positiva,0.5,70.5,1
digital,web_saas,147.6,79.29,68.31,46.28,9,24,60,media,23.96,0,3,No me sentí identificado,-0.5,16.5,0
servicio,hibrido,122.49,82.01,40.48,33.05,8,11,65,alta,29.27,0,2,La experiencia no fue lo que esperaba,-0.5,13.5,0
digital,marketplace,115.04,49.38,65.66,57.08,3,28,47,alta,35.97,0,3,No conecté con este producto,-0.5,16.5,0
fisico,tienda_de_conveniencia,53.56,28.56,25.0,46.68,6,91,87,media,70.71,1,10,Me identifico con la marca,0.5,82.5,1
servicio,presencial,277.09,130.76,146.33,52.81,8,19,97,media,23.68,0,6,Probablemente no lo volvería a usar,0.0,49.0,0
servicio,hibrido,284.44,114.06,170.38,59.9,3,88,99,media,48.59,1,9,Me identifico con la marca,0.5,77.5,1
servicio,online,169.37,68.39,100.98,59.62,5,63,61,alta,48.07,1,7,Me encanta este producto,0.5,63.5,1
servicio,hibrido,171.53,81.63,89.9,52.41,4,69,65,media,42.92,1,10,Me encanta este producto,0.5,84.5,1
fisico,tienda_de_conveniencia,107.21,73.34,33.87,31.59,8,31,96,media,43.79,1,7,Me encanta este producto,0.5,61.5,1
fisico,ecommerce,56.41,34.4,22.01,39.02,3,58,33,alta,46.09,1,8,Me encanta este producto,0.5,68.5,1
fisico,tienda_de_conveniencia,96.56,46.63,49.93,51.71,4,92,74,media,62.6,1,10,Me identifico con la marca,0.5,82.5,1
servicio,hibrido,175.04,97.09,77.95,44.53,3,21,59,baja,24.32,0,4,No me sentí identificado,-0.5,27.5,0
servicio,presencial,162.21,108.79,53.42,32.93,4,15,24,media,18.09,0,1,La experiencia no fue lo que esperaba,-0.5,6.5,0
digital,marketplace,110.08,72.13,37.95,34.47,2,65,81,media,54.25,1,8,Se siente muy bien usarlo,0.5,66.5,1
digital,app_store,120.44,53.94,66.5,55.21,4,62,38,media,42.46,1,7,Se siente muy bien usarlo,0.5,59.5,0
digital,marketplace,165.15,71.97,93.18,56.42,8,29,83,media,36.25,0,3,No conecté con este producto,-0.5,16.5,0
servicio,online,368.37,222.37,146.0,39.63,4,42,94,baja,24.46,0,5,Probablemente no lo volvería a usar,0.0,42.0,0
servicio,online,107.5,47.82,59.68,55.52,5,29,61,alta,46.11,1,8,Se siente muy bien usarlo,0.5,70.5,1
digital,app_store,133.5,82.34,51.16,38.32,3,23,63,alta,38.66,0,6,La experiencia no fue lo que esperaba,-0.5,37.5,0
digital,web_saas,125.8,58.04,67.76,53.86,2,18,93,media,49.1,1,7,Lo volvería a elegir,0.5,59.5,0
digital,app_store,153.22,86.41,66.81,43.6,3,56,38,baja,35.07,0,4,La experiencia no fue lo que esperaba,-0.5,23.5,0
fisico,ecommerce,90.5,47.96,42.54,47.01,1,46,99,alta,55.78,1,9,Me encanta este producto,0.5,75.5,1
digital,marketplace,153.11,100.83,52.28,34.15,3,99,26,baja,38.92,0,2,No conecté con este producto,-0.5,9.5,0
servicio,online,225.09,127.36,97.73,43.42,5,23,96,media,29.45,0,2,No me convence del todo,-0.5,13.5,0
servicio,hibrido,273.46,160.2,113.26,41.42,2,76,51,media,29.11,0,6,La experiencia no fue lo que esperaba,-0.5,41.5,0
digital,marketplace,169.77,106.43,63.34,37.31,8,34,33,media,24.26,0,2,No me convence del todo,-0.5,9.5,0
servicio,online,187.82,103.99,83.83,44.63,8,43,52,media,27.37,0,4,La experiencia no fue lo que esperaba,-0.5,27.5,0
servicio,hibrido,320.98,171.92,149.06,46.44,1,28,43,alta,17.64,0,2,No me convence del todo,-0.5,13.5,0
servicio,hibrido,222.4,155.39,67.01,30.13,8,84,95,media,50.12,1,8,Lo volvería a elegir,0.5,70.5,1
digital,app_store,196.01,110.11,85.9,43.82,9,22,55,alta,15.36,0,2,La experiencia no fue lo que esperaba,-0.5,9.5,0
servicio,online,222.71,107.12,115.59,51.9,3,60,44,baja,32.98,0,3,La experiencia no fue lo que esperaba,-0.5,20.5,0
fisico,super,120.92,68.2,52.72,43.6,7,66,97,media,49.07,1,10,Me encanta este producto,0.5,82.5,1
digital,app_store,116.61,48.64,67.97,58.29,2,81,89,alta,64.99,1,8,Se siente muy bien usarlo,0.5,66.5,1
digital,web_saas,133.6,58.37,75.23,56.31,2,93,88,alta,62.81,1,10,La experiencia fue muy positiva,0.5,80.5,1
servicio,hibrido,235.12,126.55,108.57,46.18,5,67,80,alta,39.14,0,2,Probablemente no lo volvería a usar,0.0,21.0,0
digital,marketplace,167.23,91.29,75.94,45.41,7,45,51,baja,33.67,0,3,La experiencia no fue lo que esperaba,-0.5,16.5,0
servicio,online,194.14,121.0,73.14,37.67,8,72,29,alta,33.82,0,1,No me sentí identificado,-0.5,6.5,0
fisico,retail,109.47,60.09,49.38,45.11,9,62,42,alta,43.61,1,10,Me encanta este producto,0.5,82.5,1
fisico,ecommerce,71.95,45.41,26.54,36.89,2,71,57,baja,52.71,1,10,La experiencia fue muy positiva,0.5,82.5,1
servicio,online,261.78,117.34,144.44,55.18,5,92,84,alta,49.62,1,7,La experiencia fue muy positiva,0.5,63.5,1
servicio,online,213.29,137.53,75.76,35.52,2,88,55,media,43.14,1,9,Me encanta este producto,0.5,77.5,1
servicio,hibrido,199.11,80.14,118.97,59.75,10,23,47,alta,24.95,0,2,No me convence del todo,-0.5,13.5,0
fisico,retail,94.56,45.93,48.63,51.43,7,18,88,media,48.18,1,9,La experiencia fue muy positiva,0.5,75.5,1
servicio,hibrido,161.33,95.62,65.71,40.73,5,56,97,media,63.54,1,10,Me identifico con la marca,0.5,84.5,1
fisico,ecommerce,117.39,78.58,38.81,33.06,9,36,70,baja,31.1,0,4,No me sentí identificado,-0.5,25.5,0
digital,marketplace,170.9,100.74,70.16,41.05,7,85,40,media,32.82,0,3,Probablemente no lo volvería a usar,0.0,24.0,0
servicio,hibrido,253.37,170.03,83.34,32.89,5,69,45,baja,25.95,0,3,No me convence del todo,-0.5,20.5,0
fisico,super,127.08,58.06,69.02,54.31,5,27,61,alta,40.81,0,2,La experiencia no fue lo que esperaba,-0.5,11.5,0
fisico,retail,79.36,32.81,46.55,58.66,6,31,52,media,40.89,0,4,No me sentí identificado,-0.5,25.5,0
digital,app_store,172.7,95.58,77.12,44.66,4,46,88,alta,43.34,1,9,Se siente muy bien usarlo,0.5,73.5,1
fisico,tienda_de_conveniencia,102.52,46.42,56.1,54.72,8,75,81,media,43.88,1,9,Me encanta este producto,0.5,75.5,1
servicio,hibrido,247.22,149.11,98.11,39.69,6,23,28,alta,21.37,0,1,No me sentí identificado,-0.5,6.5,0
servicio,presencial,159.57,87.01,72.56,45.47,3,91,82,baja,53.98,1,10,Lo volvería a elegir,0.5,84.5,1
fisico,ecommerce,90.07,57.24,32.83,36.45,4,50,74,media,54.7,1,7,Lo volvería a elegir,0.5,61.5,1
fisico,ecommerce,55.6,36.11,19.49,35.05,7,38,82,media,45.53,1,7,La experiencia fue muy positiva,0.5,61.5,1
fisico,tienda_de_conveniencia,87.2,37.04,50.16,57.52,10,64,48,media,45.04,1,7,Me encanta este producto,0.5,61.5,1
digital,app_store,139.29,79.22,60.07,43.13,3,14,51,media,28.44,0,4,No me convence del todo,-0.5,23.5,0
servicio,presencial,185.17,109.8,75.37,40.7,5,63,39,alta,32.23,0,4,No me sentí identificado,-0.5,27.5,0
fisico,retail,64.83,40.5,24.33,37.53,6,46,57,baja,51.33,1,10,Lo volvería a elegir,0.5,82.5,1
servicio,online,264.27,123.69,140.58,53.2,7,55,99,alta,44.64,1,10,La experiencia fue muy positiva,0.5,84.5,1
digital,app_store,167.82,74.1,93.72,55.85,1,25,32,media,30.66,0,2,Probablemente no lo volvería a usar,0.0,17.0,0
digital,app_store,139.9,67.58,72.32,51.69,3,60,20,alta,44.71,1,9,Lo volvería a elegir,0.5,73.5,1
servicio,presencial,189.95,120.92,69.03,36.34,10,17,70,media,18.75,0,3,No me sentí identificado,-0.5,20.5,0
digital,web_saas,110.81,48.49,62.32,56.24,4,87,81,alta,58.14,1,9,La experiencia fue muy positiva,0.5,73.5,1
servicio,presencial,165.3,94.07,71.23,43.09,6,65,76,media,46.64,1,10,La experiencia fue muy positiva,0.5,84.5,1
servicio,hibrido,302.52,148.2,154.32,51.01,5,28,66,baja,21.31,0,3,No me convence del todo,-0.5,20.5,0
fisico,ecommerce,61.67,37.7,23.97,38.87,4,93,84,media,60.92,1,7,Me identifico con la marca,0.5,61.5,1
fisico,ecommerce,84.13,44.11,40.02,47.57,2,54,75,media,55.08,1,7,Se siente muy bien usarlo,0.5,61.5,1
servicio,hibrido,251.38,144.99,106.39,42.32,8,45,38,baja,22.13,0,6,Probablemente no lo volvería a usar,0.0,49.0,0
fisico,ecommerce,56.82,33.08,23.74,41.78,4,31,52,media,46.89,1,9,Me identifico con la marca,0.5,75.5,1
servicio,hibrido,261.52,135.35,126.17,48.24,3,43,51,alta,22.13,0,2,No conecté con este producto,-0.5,13.5,0
digital,marketplace,87.38,49.81,37.57,43.0,4,100,47,alta,56.96,1,7,Lo volvería a elegir,0.5,59.5,0
fisico,tienda_de_conveniencia,41.88,23.32,18.56,44.32,8,33,34,media,31.64,0,5,No me sentí identificado,-0.5,32.5,0
servicio,hibrido,100.55,59.37,41.18,40.95,8,67,51,media,49.34,1,10,Se siente muy bien usarlo,0.5,84.5,1
fisico,tienda_de_conveniencia,78.49,43.96,34.53,43.99,3,12,55,alta,31.3,0,4,La experiencia no fue lo que esperaba,-0.5,25.5,0
fisico,ecommerce,63.75,35.5,28.25,44.31,2,92,89,media,67.04,1,10,La experiencia fue muy positiva,0.5,82.5,1
servicio,hibrido,165.38,78.71,86.67,52.41,4,33,82,media,35.63,0,3,La experiencia no fue lo que esperaba,-0.5,20.5,0
servicio,presencial,213.37,120.44,92.93,43.55,6,56,68,alta,42.68,1,8,Lo volvería a elegir,0.5,70.5,1
servicio,presencial,217.82,146.79,71.03,32.61,7,77,50,alta,32.99,0,6,Probablemente no lo volvería a usar,0.0,49.0,0
fisico,ecommerce,66.6,35.79,30.81,46.26,4,94,96,media,63.34,1,7,Lo volvería a elegir,0.5,61.5,1
fisico,ecommerce,56.97,24.34,32.63,57.28,1,86,45,media,54.83,1,7,La experiencia fue muy positiva,0.5,61.5,1
servicio,hibrido,141.28,74.24,67.04,47.45,10,54,27,media,22.32,0,6,No me convence del todo,-0.5,41.5,0
servicio,online,258.19,145.04,113.15,43.82,3,14,96,alta,34.33,0,5,No me convence del todo,-0.5,34.5,0
digital,app_store,110.3,70.66,39.64,35.94,4,100,73,media,55.63,1,7,La experiencia fue muy positiva,0.5,59.5,0
fisico,super,64.35,38.52,25.83,40.14,3,62,59,baja,48.03,1,9,Lo volvería a elegir,0.5,75.5,1
digital,web_saas,170.86,70.07,100.79,58.99,2,96,96,baja,64.6,1,9,Lo volvería a elegir,0.5,73.5,1
